LOJA,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52
L82,-1.09938741690688,-1.17855785137767,-1.21990256842987,-1.17987406730107,-1.15585465887442,-1.02490801534534,-1.16993076458155,-1.07675618731999,-1.08496103302509,-1.12061808104371,-1.12332425081888,-1.05003041827253,-1.02445127117433,-1.08633524046277,-1.13862123185085,-1.13142888469537,-1.21512643877142,-1.16381576619318,-1.2220409962492,-1.17966209073005,-1.21995985280371,-1.13323316540441,-1.22271715829149,-1.34473470836145,-1.24233694764971,-1.01250011389089,-1.30358215419659,-1.239987652424,-1.12745168303359,-1.1681012536261,-1.14521107012394,-1.36160700348416,-1.19164676135819,-1.11627483240517,-1.28112265435647,-1.31692223165515,-1.31063101896278,-1.34862094742034,-1.37515021826712,-1.35014388600786,-1.37605050749445,-1.2895841765091,-1.22872518478788,-1.29924833435554,-1.25677929351302,-1.21795480660887,-1.30746801096838,-1.27666271348282,-1.34018249203115,-1.37177389960525,-1.49173534087389,-1.58599245689016
L83,-0.555876613871115,-0.364269927437106,-0.197803986277167,-0.387763326375645,-0.163647915872679,-0.0715706557802812,0.0308852568517189,0.128058967239706,0.170447104516766,0.0349820869266944,-0.0406870479095712,-0.137759231933858,-0.0262447506163684,-0.0666161381438871,-0.0792896712670923,0.123017857793216,-0.0839583714441991,0.153860641029721,0.257298448224536,-0.0556589700680923,0.0087702840551426,0.337651153158622,0.00604647012939413,-0.208758291141129,-0.213805552362632,0.215984469643367,-0.024492409931174,-0.27940162894616,-0.128920862846466,-0.172644084982482,-0.0645817730909042,0.0111289775793567,-0.335408604437834,-0.296144193289282,-0.0744848358546927,-0.151627874960641,-0.230358519158684,-0.139137594129145,-0.126623015655738,-0.0762686655685226,-0.211927344057968,-0.241221930895762,-0.0441010815199037,-0.105536787078868,-0.0733715749096387,-0.152769675702635,-0.0870174272045182,-0.126631029260934,-0.274333113058154,-0.308561634320324,-0.110143920423919,0.269149787819042
L84,-0.846404954046887,-0.911592151665209,-0.978479038244908,-0.868592920837387,-0.822873417565108,-1.0457426144307,-1.05607724231884,-1.02235545922466,-1.13403317883947,-0.97763773413929,-0.973512435081231,-1.01451574755298,-1.06929246493104,-1.06293031015724,-1.11119348407462,-1.11604002129467,-1.19431494665597,-1.1561816348314,-1.12662104869398,-1.11405643834462,-0.969959694607958,-0.995161855073958,-1.05283078892116,-1.10979624938225,-0.894940798632371,-1.08068993342975,-0.866633799313484,-0.963749380489188,-0.909463754941084,-1.07187235528119,-1.10134618005279,-1.16748621921646,-1.05328770636025,-1.06398879315193,-0.86873864795517,-1.09256104990416,-1.07568395141063,-1.05124858612842,-1.06982538376642,-1.08319380557398,-1.11734274365874,-1.02400764621384,-0.916920300043274,-0.94518716588005,-1.06191984054548,-0.943862162452629,-0.854853369579854,-0.757902633574201,-0.892234905198996,-1.06239347780675,-1.13188296368735,-1.22298395927384
L85,-0.858087099231782,-0.9122956948018,-1.02355585578072,-0.915240705076187,-0.702372203264336,-0.912531488777846,-0.915140335001601,-0.832805864563249,-0.712925302842668,-0.726675421441764,-0.759068131898028,-0.954037605016789,-0.874685110096945,-0.975737035558285,-0.965266319049141,-0.939760448938412,-1.07728343389653,-1.00090656370477,-0.994793785041198,-1.02888082689455,-1.00215326287419,-1.01060604164702,-0.869573459480758,-0.883199000125988,-0.304605111564442,-0.895101362948189,-0.988470096225218,-0.948902453925744,-0.932438177972233,-0.999151975848264,-0.93358652987005,-0.825551302391053,-1.01875388225143,-0.95099583946096,-0.992842921862817,-0.875649625266205,-0.902611879032426,-0.916229627059229,-0.8915194024621,-0.92397580685415,-0.861587458526271,-0.917024696074961,-0.888697767002084,-0.900137368440865,-0.884668336018889,-0.891557054269711,-0.910483585962662,-0.829782024305551,-0.816570269350453,-0.976705340705377,-1.05390468446353,-1.00937309117871
L86,-0.812425098264849,-0.875528710229302,-0.856577461560484,-0.853150833317268,-0.814996689817184,-0.844369111965857,-0.902208018828411,-0.891887850785929,-0.993136958026245,-0.888135777432128,-0.949564365593949,-0.94790139425989,-0.841832301591747,-0.748496088184688,-0.827679161061535,-0.612597543610756,-0.685146941157522,-0.765737774731862,-0.900041816356565,-0.731409270350527,-0.738125355344138,-0.769403594620922,-0.802308582263135,-0.92506733523685,-0.817194450458208,-0.815574152500784,-0.851776605115946,-0.882614046403496,-0.800329965884316,-0.767649916996849,-0.705020971926795,-0.91392015975112,-0.690576135498872,-0.79093638820572,-0.794200972960027,-0.745799232301037,-0.810518581836271,-0.783710437777137,-0.758810715492745,-0.771396440871261,-0.899290120640117,-0.739966439442103,-0.754286619067213,-0.627972715582268,-0.696767139364058,-0.674954737152092,-0.56594326318948,-0.526596166041556,-0.592416641615958,-0.548878977698714,-0.62289212025444,-0.826387265449345
L87,-0.932240041459292,-0.776703290937471,-0.718226633134808,-0.787463555280831,-0.870769468756588,-0.828565798313576,-0.722919879137884,-0.584216982021823,-0.497141303448295,-0.819671398503395,-0.567845758711366,-0.593468449527571,-0.517302394497996,-0.545750035679295,-0.610325073921068,-0.458609157330454,-0.526880982610671,-0.626922065607423,-0.322732195955066,-0.534503709943299,-0.558102879260878,-0.417022940079752,-0.614116519137609,-0.616353227967764,-0.68314201857715,-0.636613142393975,-0.591525333425883,-0.463582966509583,-0.622820764422655,-0.550762920196721,-0.663210155580925,-0.245199107873752,-0.559155383363897,-0.685757242014172,-0.616637384609383,-0.672046730366107,-0.596811186280477,-0.546551435300816,-0.535037159456503,-0.578865178232683,-0.347063435447876,-0.704830509327486,-0.59936742171499,-0.729704799883981,-0.688201598133683,-0.753552647372924,-0.699158012940004,-0.80054639605882,-0.748430131860132,-0.767155545932169,-0.64894821413316,-0.377696448706542
L88,-0.720645696080099,-0.7399546650078,-0.687567241578481,-0.732880527322402,-0.776082734161672,-0.843963286053774,-0.774128126476869,-0.596196400091244,-0.448856780045776,-0.594906944689345,-0.70191695550145,-0.710122962905643,-0.607826499923902,-0.627920525335779,-0.732615141845634,-0.589953707220163,-0.523377025039141,-0.627000457549505,-0.751380930453568,-0.744714525198683,-0.676200769593945,-0.681672304896015,-0.71177904368991,-0.830707304847498,-0.742107952602973,-0.697982568084002,-0.773312344286505,-0.660778068802248,-0.667751201135435,-0.758678722933187,-0.693772905558066,-0.721879800862854,-0.735578550302317,-0.632826995959067,-0.681953493983151,-0.721791375700514,-0.755097863906851,-0.809171040237719,-0.76013865076553,-0.639786564889999,-0.525053750513349,-0.603885606738281,-0.63211558018929,-0.541395184701518,-0.676969384570433,-0.70660967142329,-0.669574408832677,-0.507141891387342,-0.686227640963806,-0.709940490774686,-0.487403389417245,-0.665685133625125
L89,-0.779321648623566,-0.679789167674097,-0.727802466188048,-0.736248832773597,-0.689368333770281,-0.550761655359648,-0.508595968227079,-0.532388792886886,-0.604548015640735,-0.840802802713438,-0.696213260127414,-0.583577201263026,-0.629844933950159,-0.650955542028577,-0.634364162251762,-0.624302607614679,-0.716109051394644,-0.734095142800671,-0.655961349986946,-0.661653691598086,-0.636715740314769,-0.492287657318689,-0.699082269089227,-0.65330423318392,-0.890812117898438,-0.708965792989394,-0.696668457024219,-0.745024297984605,-0.516753744994166,-0.536078342503916,-0.578048703766229,-0.466146829672017,-0.586538201573709,-0.543923830565605,-0.424754063817865,-0.475849421287349,-0.520778920872148,-0.595365100714071,-0.62802432412583,-0.603809377878055,-0.689757095379601,-0.723646239614848,-0.60545267490498,-0.594055726580754,-0.663266176353756,-0.765577946714723,-0.879147350231494,-0.867179747017912,-0.82794830790858,-0.836298953420064,-0.945607469464691,-0.600569885857841
L90,-1.11303015886357,-1.06325604944297,-1.17513068047484,-1.07762698051305,-1.09766634354393,-1.00778889516377,-0.995633518876095,-0.994550226112628,-1.02682453994831,-0.981423937079789,-0.894414337382339,-0.974798161693742,-1.07993473068401,-1.07452355191287,-1.10381106798086,-1.24579760959496,-1.15855976819319,-1.19300593594745,-1.09636809516732,-1.20946771317068,-1.11575805731859,-1.05369636717163,-1.01190781821243,-0.983759116050066,-0.654232993254158,-1.23965750709771,-0.883938272085559,-0.955429261434882,-1.01849548696524,-1.11914252361903,-1.06968606538758,-1.0993127321742,-1.06645318354177,-1.16696958089591,-1.07653467967678,-1.04961136318262,-1.05648282261389,-0.961122750466631,-1.00445428618279,-1.06678437811982,-1.05994515017128,-1.16622246340954,-1.02701431784289,-1.0670087539957,-1.05412305553886,-0.938346099546407,-0.913361570842574,-0.867748935658851,-0.819752132784084,-0.883612990866962,-1.10806816100064,-1.20655988560729
L91,-1.81478445281537,-1.71386945203397,-1.7866507876971,-1.69677076625956,-1.68923431620442,-1.67258199297102,-1.66275051907356,-1.81983602363969,-1.86233224113813,-1.86903665401635,-1.71558059592851,-1.67312177050734,-1.64509336453738,-1.6257884642031,-1.63014683120037,-1.66686553227676,-1.70561683646761,-1.73072779803129,-1.82613274756078,-1.60963117590429,-1.65376513562322,-1.67332711399639,-1.76139268325223,-1.88241031256465,-1.91096090753807,-1.79811705322048,-1.86555247342303,-1.84035604066664,-1.75812613104937,-1.76441177391621,-1.78818200802235,-1.91577279844014,-1.74673243944085,-1.7312082030044,-1.81897308205673,-1.71726820816815,-1.70364962740625,-1.71546154133075,-1.74977018542063,-1.71638265421676,-1.77934982167416,-1.81637925600128,-1.68170369480812,-1.76428971232402,-1.76764602794968,-1.78988181674422,-1.83932654808763,-1.8988335836991,0.272214171760963,-0.400338920454327,-0.735173640120868,-0.740052507144605
L92,-1.81478445281537,-1.71386945203397,-1.7866507876971,-1.69677076625956,-1.68923431620442,-1.67258199297102,-1.66275051907356,-1.81983602363969,-1.86233224113813,-1.86903665401635,-1.71558059592851,-1.67312177050734,-1.64509336453738,-1.6257884642031,-1.63014683120037,-1.66686553227676,-1.70561683646761,-1.73072779803129,-1.82613274756078,-1.60963117590429,-1.65376513562322,-1.67332711399639,-0.615291196569195,0.575941455103961,0.162670897276276,0.301937057109366,0.243027488294372,0.172358818539311,0.124069042176219,-0.103626015038004,0.195200317331345,0.142292748993253,0.11079761347065,0.0925119212180803,-0.060475760827989,-0.109257907228908,0.0283242503382174,0.181380178791171,0.174841858018869,0.159349424743971,0.323150144145123,0.12157512069568,0.0955441877229132,0.067394524806073,0.165290929897788,0.016936806733937,0.165488866852263,-0.0123115156236757,0.192347417885578,0.286142196182325,0.19607592019869,-0.159559281584535
